epoch,batch,avg_loss_group:0,exp_avg_loss_group:0,avg_acc_group:0,processed_data_count_group:0,update_data_count_group:0,update_batch_count_group:0,avg_loss_group:1,exp_avg_loss_group:1,avg_acc_group:1,processed_data_count_group:1,update_data_count_group:1,update_batch_count_group:1,avg_loss_group:2,exp_avg_loss_group:2,avg_acc_group:2,processed_data_count_group:2,update_data_count_group:2,update_batch_count_group:2,avg_loss_group:3,exp_avg_loss_group:3,avg_acc_group:3,processed_data_count_group:3,update_data_count_group:3,update_batch_count_group:3,avg_actual_loss,avg_per_sample_loss,avg_acc,model_norm_sq,reg_loss
25,37,0.000810803787317127,0.0006965768989175558,1.0,3498.0,3498.0,38.0,0.004491331521421671,0.003995724022388458,1.0,184.0,184.0,38.0,0.018824411556124687,0.017924044281244278,1.0,56.0,56.0,30.0,0.0025368749629706144,0.002515408443287015,1.0,1057.0,1057.0,38.0,0.0015462113078683615,0.0015429072082042694,1.0,8416.646484375,0.42083232421875
26,37,0.0008558292174711823,0.0008859112276695669,1.0,3498.0,3498.0,38.0,0.005594503600150347,0.005292246583849192,1.0,184.0,184.0,37.0,0.011959770694375038,0.01667981967329979,1.0,56.0,56.0,29.0,0.0025390679948031902,0.0019054522272199392,1.0,1057.0,1057.0,38.0,0.001554037444293499,0.0015383986756205559,1.0,8416.0146484375,0.42080073242187505
27,37,0.000764999829698354,0.000697103445418179,1.0,3498.0,3498.0,38.0,0.003729212796315551,0.00301259639672935,1.0,184.0,184.0,37.0,0.0187191441655159,0.03173360973596573,1.0,56.0,56.0,28.0,0.002448843326419592,0.0023940191604197025,1.0,1057.0,1057.0,38.0,0.0014623063616454601,0.0014596128603443503,1.0,8415.3876953125,0.42076938476562503
28,37,0.0007911424618214369,0.0005505676963366568,1.0,3498.0,3498.0,38.0,0.004706657025963068,0.0038169294130057096,1.0,184.0,184.0,38.0,0.016429465264081955,0.023025382310152054,1.0,56.0,56.0,34.0,0.002662100363522768,0.004976340569555759,1.0,1057.0,1057.0,38.0,0.0016816729912534356,0.0015364611754193902,1.0,8414.759765625,0.42073798828125003
29,37,0.0007616939255967736,0.00057507015299052,1.0,3498.0,3498.0,38.0,0.005117428954690695,0.003665500320494175,1.0,184.0,184.0,38.0,0.011111351661384106,0.00836246833205223,1.0,56.0,56.0,31.0,0.0017611142247915268,0.0020220126025378704,1.0,1057.0,1057.0,38.0,0.001262988313101232,0.0012700199149549007,1.0,8414.1318359375,0.42070659179687503
30,37,0.0007434594444930553,0.0006305882125161588,1.0,3498.0,3498.0,38.0,0.004495076835155487,0.0033807349391281605,1.0,184.0,184.0,38.0,0.015566405840218067,0.015378300100564957,1.0,56.0,56.0,29.0,0.002064004773274064,0.0022442839108407497,1.0,1057.0,1057.0,38.0,0.001361844246275723,0.0013516343897208571,1.0,8413.498046875,0.42067490234375005
31,37,0.0006764428690075874,0.0007155947969295084,1.0,3498.0,3498.0,38.0,0.004514370113611221,0.004931720905005932,1.0,184.0,184.0,38.0,0.01112744677811861,0.009914202615618706,1.0,56.0,56.0,33.0,0.002112885471433401,0.0016633771592751145,1.0,1057.0,1057.0,38.0,0.0012647320982068777,0.0012624188093468547,1.0,8412.869140625,0.42064345703125
32,37,0.000674470909871161,0.0005146083422005177,1.0,3498.0,3498.0,38.0,0.003360094502568245,0.002155902097001672,1.0,184.0,184.0,37.0,0.011269885115325451,0.01570243015885353,1.0,56.0,56.0,29.0,0.0022630614694207907,0.003133480902761221,1.0,1057.0,1057.0,38.0,0.0012814163928851485,0.0012514549307525158,1.0,8412.2392578125,0.420611962890625
33,37,0.0005933524807915092,0.0005514236981980503,1.0,3498.0,3498.0,38.0,0.0034328463952988386,0.003057830035686493,1.0,184.0,184.0,38.0,0.009826741181313992,0.0061270673759281635,1.0,56.0,56.0,32.0,0.0017250539967790246,0.0012717063073068857,1.0,1057.0,1057.0,38.0,0.0010542821837589145,0.0010596183128654957,1.0,8411.607421875,0.42058037109375
34,37,0.0005733971484005451,0.0006473134271800518,1.0,3498.0,3498.0,38.0,0.003969830926507711,0.00491931801661849,1.0,184.0,184.0,37.0,0.009719806723296642,0.009361827746033669,1.0,56.0,56.0,28.0,0.001649735844694078,0.0013659531250596046,1.0,1057.0,1057.0,38.0,0.0010449462570250034,0.001047814846970141,1.0,8410.9775390625,0.42054887695312504
