epoch,batch,avg_loss_group:0,exp_avg_loss_group:0,avg_acc_group:0,processed_data_count_group:0,update_data_count_group:0,update_batch_count_group:0,avg_loss_group:1,exp_avg_loss_group:1,avg_acc_group:1,processed_data_count_group:1,update_data_count_group:1,update_batch_count_group:1,avg_loss_group:2,exp_avg_loss_group:2,avg_acc_group:2,processed_data_count_group:2,update_data_count_group:2,update_batch_count_group:2,avg_loss_group:3,exp_avg_loss_group:3,avg_acc_group:3,processed_data_count_group:3,update_data_count_group:3,update_batch_count_group:3,avg_actual_loss,avg_per_sample_loss,avg_acc,model_norm_sq,reg_loss
20,37,0.0013772820821031928,0.001324658514931798,1.0,3498.0,3498.0,38.0,0.013600699603557587,0.010461009107530117,1.0,184.0,184.0,38.0,0.02692091092467308,0.023677149787545204,1.0,56.0,56.0,29.0,0.004543653689324856,0.004619595594704151,1.0,1057.0,1057.0,38.0,0.0028557111509144306,0.0028426432982087135,1.0,8419.7734375,0.420988671875
21,37,0.001030190964229405,0.0013338620774447918,1.0,3498.0,3498.0,38.0,0.007226902991533279,0.007998375222086906,1.0,184.0,184.0,38.0,0.021031610667705536,0.023252977058291435,1.0,56.0,56.0,30.0,0.003840200835838914,0.0027887627948075533,1.0,1057.0,1057.0,38.0,0.002129464177414775,0.00212100544013083,1.0,8419.1484375,0.420957421875
22,37,0.0010445687221363187,0.001003296347334981,1.0,3498.0,3498.0,38.0,0.006506685167551041,0.005290749948471785,1.0,184.0,184.0,38.0,0.02573956362903118,0.016069253906607628,1.0,56.0,56.0,31.0,0.0033652642741799355,0.002352337120100856,1.0,1057.0,1057.0,38.0,0.0020561101846396923,0.002054146258160472,1.0,8418.5234375,0.42092617187500003
23,37,0.001024280791170895,0.0009633853915147483,1.0,3498.0,3498.0,38.0,0.0065387762151658535,0.006361663807183504,1.0,184.0,184.0,37.0,0.030968183651566505,0.017921820282936096,0.9821429252624512,56.0,56.0,31.0,0.004323935601860285,0.0034197093918919563,1.0,1057.0,1057.0,38.0,0.0023020326625555754,0.002312969183549285,0.9997913837432861,8417.896484375,0.42089482421875
24,37,0.000882220861967653,0.0008725354564376175,1.0,3498.0,3498.0,38.0,0.005174885503947735,0.004963205195963383,1.0,184.0,184.0,37.0,0.019413083791732788,0.02020055055618286,1.0,56.0,56.0,31.0,0.0027124991174787283,0.0021809968166053295,1.0,1057.0,1057.0,38.0,0.001659365720115602,0.0016668261960148811,1.0,8417.2666015625,0.42086333007812504
25,37,0.0008224687189795077,0.0007303262245841324,1.0,3498.0,3498.0,38.0,0.005076144821941853,0.005240795202553272,1.0,184.0,184.0,37.0,0.015454874373972416,0.016785219311714172,1.0,56.0,56.0,26.0,0.0024694567546248436,0.002053405623883009,1.0,1057.0,1057.0,38.0,0.0015602422645315528,0.0015196444001048803,1.0,8416.640625,0.42083203125
26,37,0.000820647575892508,0.0009028856875374913,1.0,3498.0,3498.0,38.0,0.004583910573273897,0.009232787415385246,1.0,184.0,184.0,38.0,0.015010933391749859,0.01854030415415764,1.0,56.0,56.0,29.0,0.0024455843959003687,0.0017433288739994168,1.0,1057.0,1057.0,38.0,0.0015192730352282524,0.0014889801386743784,1.0,8416.0087890625,0.420800439453125
27,37,0.0009650354040786624,0.0009253866737708449,1.0,3498.0,3498.0,38.0,0.005847516003996134,0.00529907550662756,1.0,184.0,184.0,38.0,0.025898994877934456,0.016722729429602623,1.0,56.0,56.0,31.0,0.003077466506510973,0.0018112442921847105,1.0,1057.0,1057.0,38.0,0.001894462388008833,0.0019092517904937267,1.0,8415.3837890625,0.420769189453125
28,37,0.0007226309389807284,0.0007655848166905344,1.0,3498.0,3498.0,38.0,0.003682766342535615,0.0037610752042382956,1.0,184.0,184.0,38.0,0.01336945965886116,0.012087229639291763,1.0,56.0,56.0,30.0,0.0018979107262566686,0.0015043012099340558,1.0,1057.0,1057.0,38.0,0.0012515371199697256,0.0012429975904524326,1.0,8414.751953125,0.42073759765625
29,37,0.0006675462354905903,0.0006662129890173674,1.0,3498.0,3498.0,38.0,0.003915111068636179,0.004512315150350332,1.0,184.0,184.0,38.0,0.011648895218968391,0.016835782676935196,1.0,56.0,56.0,30.0,0.0024377976078540087,0.001868491293862462,1.0,1057.0,1057.0,38.0,0.001310077030211687,0.0013106460683047771,1.0,8414.1240234375,0.420706201171875
30,37,0.0006843349547125399,0.0006200781790539622,1.0,3498.0,3498.0,38.0,0.003960010129958391,0.0029779700562357903,1.0,184.0,184.0,38.0,0.01121419109404087,0.012877403758466244,1.0,56.0,56.0,29.0,0.0019718706607818604,0.0022287711035460234,1.0,1057.0,1057.0,38.0,0.0012276559136807919,0.0012168316170573235,1.0,8413.4931640625,0.420674658203125
31,37,0.000698026386089623,0.0005521667189896107,1.0,3498.0,3498.0,38.0,0.0034467363730072975,0.0021564913913607597,1.0,184.0,184.0,38.0,0.013232212513685226,0.012734988704323769,1.0,56.0,56.0,31.0,0.0021474426612257957,0.0030619832687079906,1.0,1057.0,1057.0,38.0,0.001341040595434606,0.0012693945318460464,1.0,8412.861328125,0.42064306640625004
32,37,0.0006919884472154081,0.000754292996134609,1.0,3498.0,3498.0,38.0,0.004476501606404781,0.004586927127093077,1.0,184.0,184.0,37.0,0.015253948979079723,0.0106091583147645,1.0,56.0,56.0,31.0,0.0023986229207366705,0.0016270121559500694,1.0,1057.0,1057.0,38.0,0.0013794475235044956,0.0013834864366799593,1.0,8412.2333984375,0.42061166992187504
33,37,0.0006448274361900985,0.00048129289643839,1.0,3498.0,3498.0,38.0,0.003929105121642351,0.003025014651939273,1.0,184.0,184.0,38.0,0.013288186863064766,0.010168483480811119,1.0,56.0,56.0,29.0,0.0021468629129230976,0.0018722518580034375,1.0,1057.0,1057.0,38.0,0.00123822339810431,0.0012496213894337416,1.0,8411.6044921875,0.420580224609375
34,37,0.0006620851927436888,0.0005220080493018031,1.0,3498.0,3498.0,38.0,0.0036518648266792297,0.002950328402221203,1.0,184.0,184.0,38.0,0.011486195027828217,0.010912097990512848,1.0,56.0,56.0,29.0,0.0019662484992295504,0.0030039725825190544,1.0,1057.0,1057.0,38.0,0.0012809770414605737,0.001190712908282876,1.0,8410.9736328125,0.42054868164062503
