epoch,batch,avg_loss_group:0,exp_avg_loss_group:0,avg_acc_group:0,processed_data_count_group:0,update_data_count_group:0,update_batch_count_group:0,avg_loss_group:1,exp_avg_loss_group:1,avg_acc_group:1,processed_data_count_group:1,update_data_count_group:1,update_batch_count_group:1,avg_loss_group:2,exp_avg_loss_group:2,avg_acc_group:2,processed_data_count_group:2,update_data_count_group:2,update_batch_count_group:2,avg_loss_group:3,exp_avg_loss_group:3,avg_acc_group:3,processed_data_count_group:3,update_data_count_group:3,update_batch_count_group:3,avg_actual_loss,avg_per_sample_loss,avg_acc,model_norm_sq,reg_loss
14,49,0.0009439483983442187,0.0010411012917757034,1.0,2320.0,2320.0,50.0,0.004251066595315933,0.0033643192145973444,1.0,128.0,128.0,47.0,0.019216202199459076,0.01520769763737917,1.0,40.0,40.0,27.0,0.0025519439950585365,0.0013929058331996202,1.0,712.0,712.0,50.0,0.001662415568716824,0.0016624153358861804,1.0,8414.8818359375,0.420744091796875
14,74,0.0008865269483067095,0.0009568449459038675,1.0,1178.0,1178.0,25.0,0.0035171587951481342,0.004384489730000496,1.0,56.0,56.0,22.0,0.012008758261799812,0.011694350279867649,1.0,16.0,16.0,12.0,0.0019953628070652485,0.001031939871609211,1.0,345.0,345.0,25.0,0.0013308984925970435,0.001330300816334784,1.0,8414.470703125,0.42072353515625
15,49,0.0010592630133032799,0.001552717061713338,1.0,2332.0,2332.0,50.0,0.007124549709260464,0.010022569447755814,1.0,125.0,125.0,49.0,0.015511378645896912,0.010791207663714886,1.0,34.0,34.0,25.0,0.003596159163862467,0.001475449767895043,1.0,709.0,709.0,50.0,0.0020118234679102898,0.0020118230022490025,1.0,8413.642578125,0.42068212890625
15,74,0.000955468975007534,0.0007347417413257062,1.0,1166.0,1166.0,25.0,0.010489595122635365,0.0058283391408622265,1.0,59.0,59.0,23.0,0.009638258256018162,0.011542794294655323,1.0,22.0,22.0,17.0,0.002843223512172699,0.002222241833806038,1.0,348.0,348.0,25.0,0.001836754265241325,0.0018397782696411014,1.0,8413.2294921875,0.42066147460937503
16,49,0.0007041929638944566,0.0005304643418639898,1.0,2343.0,2343.0,50.0,0.0022856867872178555,0.0026066580321639776,1.0,116.0,116.0,47.0,0.01603768579661846,0.010471390560269356,1.0,40.0,40.0,28.0,0.0023926985450088978,0.0018175742588937283,1.0,701.0,701.0,50.0,0.0013230793410912156,0.001323079108260572,1.0,8412.3994140625,0.420619970703125
16,74,0.0005498520331457257,0.0005139104323461652,1.0,1155.0,1155.0,25.0,0.0026551182381808758,0.0027342354878783226,1.0,68.0,68.0,23.0,0.006150884088128805,0.0077027129009366035,1.0,16.0,16.0,13.0,0.002150534885004163,0.002012610202655196,1.0,356.0,356.0,25.0,0.0010543732205405831,0.0010530606377869844,1.0,8411.9853515625,0.42059926757812505
17,49,0.0008462362457066774,0.0011150384088978171,1.0,2330.0,2330.0,50.0,0.00878467969596386,0.013066147454082966,1.0,128.0,128.0,49.0,0.01997905969619751,0.011731550097465515,1.0,42.0,42.0,29.0,0.002476415131241083,0.0008791989530436695,1.0,700.0,700.0,50.0,0.0017714941641315818,0.0017714939313009381,1.0,8411.1572265625,0.420557861328125
17,74,0.0008089289185591042,0.0006630968418903649,1.0,1168.0,1168.0,25.0,0.00454515777528286,0.004976261407136917,1.0,56.0,56.0,23.0,0.009210066869854927,0.010051070712506771,1.0,14.0,14.0,11.0,0.0029400784987956285,0.00209334515966475,1.0,357.0,357.0,25.0,0.0014895348576828837,0.0014908507000654936,1.0,8410.7431640625,0.42053715820312504
18,49,0.0005374733591452241,0.0005812591989524662,1.0,2342.0,2342.0,50.0,0.002468104474246502,0.002868467941880226,1.0,122.0,122.0,46.0,0.009023535065352917,0.007470710668712854,1.0,36.0,36.0,30.0,0.0017094004433602095,0.001185285160318017,1.0,700.0,700.0,50.0,0.0009629061096347868,0.0009629059350118041,1.0,8409.9130859375,0.420495654296875
18,74,0.0008556171087548137,0.0012574406573548913,1.0,1156.0,1156.0,25.0,0.002543241949751973,0.0017728038365021348,1.0,62.0,62.0,22.0,0.014360603876411915,0.01184141542762518,1.0,20.0,20.0,13.0,0.0019910542760044336,0.0011154147796332836,1.0,357.0,357.0,25.0,0.0013417925219982862,0.0013446977827697992,1.0,8409.4970703125,0.420474853515625
19,49,0.0005692113772965968,0.0004964523832313716,1.0,2336.0,2336.0,50.0,0.002419882919639349,0.00249971030279994,1.0,111.0,111.0,44.0,0.011147262528538704,0.016413507983088493,1.0,34.0,34.0,25.0,0.0019818793516606092,0.002364174695685506,1.0,719.0,719.0,50.0,0.001063207513652742,0.0010632071644067764,1.0,8408.6689453125,0.42043344726562504
19,74,0.0008392324089072645,0.0009317538933828473,1.0,1162.0,1162.0,25.0,0.00457174563780427,0.0035486004780977964,1.0,73.0,73.0,24.0,0.004367239773273468,0.007716297637671232,1.0,22.0,22.0,15.0,0.0016185638960450888,0.001110929879359901,1.0,338.0,338.0,25.0,0.001221434329636395,0.0012238742783665657,1.0,8408.25390625,0.42041269531250003
20,49,0.00041989993769675493,0.00040072991396300495,1.0,2332.0,2332.0,50.0,0.0018371506594121456,0.0013649859465658665,1.0,123.0,123.0,44.0,0.005266107618808746,0.005666015204042196,1.0,42.0,42.0,27.0,0.0018456977559253573,0.0014392789453268051,1.0,703.0,703.0,50.0,0.0008512118947692215,0.0008512119529768825,1.0,8407.4208984375,0.42037104492187505
20,74,0.0012327959993854165,0.0012227291008457541,1.0,1166.0,1166.0,25.0,0.004197583068162203,0.004727914929389954,1.0,61.0,61.0,24.0,0.01856387034058571,0.024052001535892487,1.0,14.0,14.0,11.0,0.001645902288146317,0.0011776963947340846,1.0,354.0,354.0,25.0,0.0015921380836516619,0.0015899913851171732,1.0,8407.0048828125,0.420350244140625
21,49,0.00042700249468907714,0.0003971911792177707,1.0,2345.0,2345.0,50.0,0.0015868904301896691,0.0022042556665837765,1.0,125.0,125.0,47.0,0.009484337642788887,0.00958272721618414,1.0,37.0,37.0,26.0,0.0017034815391525626,0.0010077280458062887,1.0,693.0,693.0,50.0,0.0008534737280569971,0.0008534735534340143,1.0,8406.17578125,0.4203087890625
21,74,0.0003473537799436599,0.0002470359322614968,1.0,1153.0,1153.0,25.0,0.00119331618770957,0.001250434317626059,1.0,59.0,59.0,23.0,0.01701803132891655,0.017124485224485397,1.0,19.0,19.0,13.0,0.0022181866224855185,0.0022831063251942396,1.0,364.0,364.0,25.0,0.0010144396219402552,0.0010041799396276474,1.0,8405.759765625,0.42028798828125
22,49,0.0005784318200312555,0.0006475595291703939,1.0,2332.0,2332.0,50.0,0.003262575250118971,0.005547685548663139,1.0,118.0,118.0,44.0,0.011342155747115612,0.005736730061471462,1.0,41.0,41.0,28.0,0.0019288398325443268,0.0005301571800373495,1.0,709.0,709.0,50.0,0.001114519196562469,0.0011145195458084345,1.0,8404.9267578125,0.42024633789062504
22,74,0.0006206150283105671,0.0009321804391220212,1.0,1166.0,1166.0,25.0,0.0028093280270695686,0.00454181432723999,1.0,66.0,66.0,24.0,0.003243070561438799,0.0033941136207431555,1.0,15.0,15.0,13.0,0.0010127342538908124,0.0008574457024224102,1.0,348.0,348.0,25.0,0.0008255086722783744,0.0008213983383029699,0.9999999403953552,8404.5126953125,0.420225634765625
23,49,0.00042712572030723095,0.0003441968292463571,1.0,2315.0,2315.0,50.0,0.0016029849648475647,0.0011287356028333306,1.0,134.0,134.0,49.0,0.004698367789387703,0.0046600098721683025,1.0,39.0,39.0,27.0,0.0017407479463145137,0.0015876884572207928,1.0,712.0,712.0,50.0,0.0008207015926018357,0.0008207014761865139,1.0,8403.681640625,0.42018408203125
23,74,0.00040013817488215864,0.0003146147355437279,1.0,1183.0,1183.0,25.0,0.002373085357248783,0.0017627052729949355,1.0,50.0,50.0,22.0,0.00852895062416792,0.005367680918425322,1.0,17.0,17.0,13.0,0.0010793196270242333,0.0007108781137503684,1.0,345.0,345.0,25.0,0.0006943107000552118,0.0006955330027267337,1.0,8403.2626953125,0.420163134765625
24,49,0.0004315932164900005,0.0003174054145347327,1.0,2348.0,2348.0,50.0,0.002383993938565254,0.002046685665845871,1.0,120.0,120.0,48.0,0.006982660852372646,0.007483667694032192,1.0,44.0,44.0,32.0,0.0011830677976831794,0.001179765909910202,1.0,688.0,688.0,50.0,0.0007564526167698205,0.0007564524421468377,1.0,8402.431640625,0.42012158203125
24,74,0.0003033699467778206,0.0002777125919237733,1.0,1150.0,1150.0,25.0,0.0014329740079119802,0.0012039761058986187,1.0,64.0,64.0,24.0,0.010673227719962597,0.00965647492557764,1.0,12.0,12.0,10.0,0.0014664974296465516,0.0009669235441833735,1.0,369.0,369.0,25.0,0.0006944119231775403,0.0006958006415516138,1.0,8402.017578125,0.42010087890625003
25,49,0.0004559592343866825,0.00032899691723287106,1.0,2328.0,2328.0,50.0,0.002244469476863742,0.0023075344506651163,1.0,134.0,134.0,48.0,0.004393876064568758,0.0036545274779200554,1.0,38.0,38.0,27.0,0.0012837244430556893,0.0006398523109965026,1.0,700.0,700.0,50.0,0.0007586891879327595,0.0007586894789710641,1.0,8401.18359375,0.4200591796875
25,74,0.0002701026969589293,0.00026026874547824264,1.0,1170.0,1170.0,25.0,0.0016202731058001518,0.0012672164011746645,1.0,50.0,50.0,21.0,0.006448726169764996,0.0044454229064285755,1.0,18.0,18.0,16.0,0.0009189961710944772,0.0007555671036243439,1.0,357.0,357.0,25.0,0.0005271709524095058,0.0005273934220895171,1.0,8400.7646484375,0.42003823242187505
26,49,0.0003984551294706762,0.0005937279784120619,1.0,2319.0,2319.0,50.0,0.00159622507635504,0.0015942256432026625,1.0,116.0,116.0,46.0,0.003068145364522934,0.0015514366095885634,1.0,43.0,43.0,31.0,0.0011558515252545476,0.0007068875129334629,1.0,722.0,722.0,50.0,0.0006486359634436667,0.000648635788820684,1.0,8399.9345703125,0.41999672851562503
26,74,0.00036402433761395514,0.0003349176258780062,1.0,1179.0,1179.0,25.0,0.0022272970527410507,0.001521331607364118,1.0,68.0,68.0,23.0,0.004630183335393667,0.004383540246635675,1.0,13.0,13.0,10.0,0.0006546165095642209,0.0007235797238536179,1.0,335.0,335.0,25.0,0.0005398879293352365,0.0005392663879320025,1.0,8399.517578125,0.41997587890625004
27,49,0.000339585414621979,0.00020160780695732683,1.0,2346.0,2346.0,50.0,0.001845999271608889,0.0015356827061623335,1.0,119.0,119.0,47.0,0.007782689295709133,0.002231614664196968,1.0,39.0,39.0,29.0,0.0018770793685689569,0.0007050944841466844,1.0,696.0,696.0,50.0,0.0008207230712287128,0.000820722954813391,0.9999999403953552,8398.6845703125,0.419934228515625
